"customer_id","film_id","genre","rental_day","rental_month","payment_day","payment_month","amount"
274,519,"Sports","21","8","21","3","7.99"
274,240,"Sci-Fi","21","8","21","3","4.99"
274,331,"Games","22","8","22","3","2.99"
274,689,"Foreign","22","8","22","3","2.99"
274,992,"Documentary","22","8","22","3","2.99"
274,794,"Action","23","8","23","3","3.99"
275,1000,"Comedy","1","8","1","3","6.99"
275,132,"Sci-Fi","2","8","2","3","1.99"
275,668,"Sports","17","8","17","3","4.99"
275,213,"Family","18","8","18","3","5.99"
275,79,"Drama","18","8","18","3","1.99"
275,12,"Music","19","8","19","3","3.99"
275,121,"Animation","20","8","20","3","2.99"
275,796,"Sports","20","8","20","3","1.99"
275,258,"Horror","20","8","20","3","0.99"
275,270,"New","20","8","20","3","0.99"
275,878,"Travel","21","8","21","3","5.99"
275,835,"Games","21","8","21","3","2.99"
275,8,"Horror","21","8","21","3","5.99"
275,141,"Games","21","8","21","3","4.99"
275,115,"Action","22","8","22","3","2.99"
275,406,"Games","23","8","23","3","3.99"
276,932,"Comedy","1","8","1","3","0.99"
276,220,"Music","1","8","1","3","2.99"
276,705,"Foreign","2","8","2","3","2.99"
276,173,"Drama","17","8","17","3","4.99"
276,438,"Games","17","8","17","3","3.99"
276,254,"Sports","18","8","17","3","5.99"
276,668,"Sports","18","8","18","3","4.99"
276,710,"Family","18","8","18","3","4.99"
276,852,"Children","20","8","20","3","4.99"
276,471,"Classics","23","8","23","3","2.99"
276,522,"Comedy","23","8","23","3","3.99"
276,369,"Sci-Fi","23","8","23","3","4.99"
277,314,"Animation","2","8","2","3","3.99"
277,392,"Children","2","8","2","3","4.99"
277,786,"Children","17","8","17","3","0.99"
277,809,"Sports","18","8","17","3","3.99"
277,1000,"Comedy","18","8","18","3","5.99"
277,730,"New","19","8","19","3","4.99"
277,429,"Sports","20","8","20","3","4.99"
277,583,"Animation","20","8","20","3","4.99"
277,893,"Sci-Fi","21","8","21","3","4.99"
277,961,"Foreign","21","8","21","3","4.99"
277,214,"Children","22","8","22","3","10.99"
277,763,"Sports","22","8","22","3","5.99"
278,231,"Family","1","8","1","3","2.99"
278,923,"Drama","1","8","1","3","2.99"
278,367,"Sci-Fi","1","8","1","3","3.99"
278,770,"Foreign","2","8","2","3","5.99"
278,395,"Action","17","8","16","3","0.99"
278,440,"Foreign","19","8","18","3","0.99"
278,295,"Documentary","20","8","20","3","0.99"
278,388,"Comedy","20","8","20","3","0.99"
278,533,"Foreign","21","8","21","3","2.99"
278,555,"Comedy","22","8","21","3","0.99"
278,327,"Action","22","8","22","3","4.99"
278,680,"Comedy","23","8","23","3","4.99"
279,481,"New","2","8","2","3","6.99"
279,234,"Sci-Fi","16","8","16","3","2.99"
279,369,"Sci-Fi","17","8","17","3","4.99"
279,43,"Family","19","8","19","3","2.99"
279,915,"Action","19","8","19","3","4.99"
279,159,"Comedy","19","8","19","3","7.99"
279,235,"Sci-Fi","19","8","19","3","2.99"
279,154,"Animation","20","8","20","3","4.99"
279,189,"Games","21","8","21","3","2.99"
279,1,"Documentary","21","8","21","3","3.99"
279,242,"Comedy","22","8","21","3","5.99"
279,510,"Animation","22","8","21","3","4.99"
279,165,"Sci-Fi","23","8","23","3","6.99"
279,393,"Documentary","23","8","23","3","2.99"
280,267,"New","1","8","1","3","9.99"
280,784,"Travel","2","8","2","3","4.99"
280,928,"Children","16","8","16","3","2.99"
280,972,"Sci-Fi","17","8","17","3","4.99"
280,764,"Sports","19","8","19","3","5.99"
280,460,"Foreign","19","8","19","3","9.99"
280,911,"Action","19","8","19","3","4.99"
280,844,"Sports","20","8","20","3","4.99"
280,193,"Animation","22","8","22","3","2.99"
280,551,"New","22","8","22","3","4.99"
280,44,"Sci-Fi","23","8","23","3","5.99"
280,302,"Games","23","8","23","3","5.99"
281,80,"Family","20","8","20","3","2.99"
281,978,"Comedy","21","8","21","3","1.99"
282,16,"Foreign","2","8","2","3","2.99"
282,590,"New","19","8","19","3","2.99"
282,617,"Family","20","8","20","3","2.99"
282,840,"Games","23","8","23","3","4.99"
283,105,"Action","17","8","17","3","0.99"
283,728,"Drama","17","8","17","3","2.99"
283,810,"Family","17","8","17","3","0.99"
283,892,"Animation","18","8","18","3","6.99"
283,138,"Sci-Fi","19","8","19","3","2.99"
283,958,"Drama","23","8","23","3","2.99"
284,654,"Games","1","8","1","3","7.99"
284,399,"Foreign","1","8","1","3","4.99"
284,592,"Music","18","8","17","3","3.99"
284,83,"Family","20","8","20","3","5.99"
284,486,"Foreign","21","8","21","3","4.99"
284,702,"Horror","21","8","21","3","4.99"
284,814,"Comedy","22","8","22","3","4.99"
284,121,"Animation","22","8","22","3","3.99"
285,518,"Travel","1","8","1","3","5.99"
285,94,"Family","1","8","1","3","2.99"
285,216,"New","1","8","1","3","4.99"
285,9,"Horror","17","8","17","3","8.99"
285,358,"Classics","18","8","18","3","0.99"
285,143,"Drama","18","8","18","3","0.99"
285,680,"Comedy","18","8","18","3","9.99"
285,633,"Classics","19","8","19","3","7.99"
285,434,"Travel","22","8","22","3","0.99"
285,167,"Travel","23","8","23","3","4.99"
286,970,"Classics","17","8","17","3","0.99"
286,363,"Music","18","8","18","3","0.99"
286,868,"Travel","18","8","18","3","0.99"
286,146,"Drama","20","8","20","3","5.99"
286,836,"Sports","20","8","20","3","4.99"
286,906,"Comedy","22","8","22","3","0.99"
286,814,"Comedy","23","8","23","3","4.99"
287,149,"Children","1","8","1","3","2.99"
287,365,"Comedy","1","8","1","3","4.99"
287,501,"Action","2","8","2","3","4.99"
287,670,"Documentary","17","8","17","3","4.99"
287,684,"Games","19","8","19","3","2.99"
287,973,"Documentary","21","8","21","3","6.99"
287,906,"Comedy","22","8","22","3","1.99"
287,179,"Drama","22","8","22","3","4.99"
287,524,"Comedy","22","8","22","3","0.99"
287,270,"New","23","8","23","3","2.99"
288,897,"Drama","2","8","2","3","9.99"
288,526,"Travel","17","8","17","3","2.99"
288,589,"Documentary","17","8","17","3","1.99"
288,450,"Children","19","8","19","3","2.99"
288,606,"Sports","19","8","19","3","0.99"
288,129,"Documentary","19","8","19","3","2.99"
288,206,"Documentary","21","8","20","3","0.99"
288,122,"Horror","21","8","21","3","0.99"
288,773,"Sports","22","8","22","3","2.99"
288,988,"Travel","22","8","22","3","2.99"
289,614,"Games","1","8","1","3","7.99"
289,896,"Children","18","8","17","3","1.99"
289,249,"Classics","18","8","17","3","0.99"
289,37,"Classics","18","8","18","3","7.99"
289,27,"Sports","19","8","19","3","0.99"
289,429,"Sports","19","8","19","3","0.99"
289,596,"Games","19","8","19","3","9.99"
289,227,"Games","19","8","19","3","5.99"
289,444,"Comedy","20","8","20","3","6.99"
289,516,"Music","20","8","20","3","0.99"
289,544,"Documentary","21","8","21","3","4.99"
289,83,"Family","22","8","22","3","4.99"
290,835,"Games","2","8","2","3","2.99"
290,366,"Drama","17","8","17","3","6.99"
290,242,"Comedy","18","8","18","3","3.99"
290,791,"Documentary","18","8","18","3","4.99"
290,940,"Sports","19","8","19","3","1.99"
290,999,"Children","19","8","19","3","2.99"
290,792,"Foreign","20","8","20","3","2.99"
291,287,"Action","1","8","1","3","4.99"
291,281,"Games","2","8","2","3","0.99"
291,23,"Animation","20","8","20","3","5.99"
291,559,"Sci-Fi","21","8","21","3","4.99"
291,724,"Family","23","8","23","3","3.99"
292,486,"Foreign","2","8","2","3","4.99"
292,897,"Drama","18","8","18","3","10.99"
292,230,"Drama","20","8","20","3","2.99"
292,894,"Travel","21","8","21","3","0.99"
292,13,"Horror","22","8","22","3","4.99"
292,550,"Family","22","8","22","3","2.99"
293,406,"Games","2","8","2","3","1.99"
293,73,"Sci-Fi","17","8","17","3","2.99"
293,184,"Classics","19","8","19","3","6.99"
293,723,"Sci-Fi","19","8","19","3","2.99"
293,941,"Games","20","8","20","3","5.99"
293,420,"Sports","20","8","20","3","4.99"
293,159,"Comedy","21","8","21","3","6.99"
293,172,"Drama","22","8","22","3","4.99"
293,346,"Classics","22","8","22","3","8.99"
293,879,"Music","23","8","23","3","7.99"
293,902,"Sports","23","8","23","3","5.99"
294,651,"Animation","1","8","1","3","6.99"
294,851,"Sports","1","8","1","3","2.99"
294,563,"Games","1","8","1","3","4.99"
294,927,"Action","2","8","2","3","2.99"
294,689,"Foreign","2","8","2","3","2.99"
294,388,"Comedy","17","8","17","3","4.99"
294,709,"Drama","17","8","17","3","2.99"
294,704,"Comedy","18","8","18","3","5.99"
294,577,"Sports","21","8","21","3","2.99"
294,881,"Horror","21","8","21","3","7.99"
294,814,"Comedy","23","8","23","3","5.99"
295,22,"New","1","8","1","3","3.99"
295,961,"Foreign","2","8","2","3","4.99"
295,162,"Action","17","8","17","3","5.99"
295,521,"Drama","17","8","17","3","4.99"
295,358,"Classics","18","8","18","3","0.99"
295,751,"New","21","8","21","3","0.99"
295,284,"Music","21","8","21","3","6.99"
295,279,"Sports","21","8","21","3","6.99"
296,45,"New","17","8","17","3","4.99"
296,583,"Animation","17","8","17","3","4.99"
296,237,"Sports","18","8","18","3","3.99"
296,305,"New","20","8","19","3","2.99"
296,153,"Sci-Fi","20","8","20","3","2.99"
296,320,"New","20","8","20","3","4.99"
296,429,"Sports","20","8","20","3","1.99"
296,480,"Classics","21","8","21","3","7.99"
296,79,"Drama","22","8","22","3","2.99"
296,838,"Action","23","8","23","3","7.99"
297,302,"Games","1","8","1","3","4.99"
297,524,"Comedy","2","8","2","3","0.99"
297,247,"Comedy","2","8","2","3","0.99"
297,165,"Sci-Fi","17","8","17","3","4.99"
297,490,"New","17","8","17","3","2.99"
297,681,"Sports","17","8","17","3","0.99"
297,973,"Documentary","18","8","18","3","10.99"
297,930,"Sci-Fi","19","8","19","3","2.99"
297,316,"Games","20","8","20","3","4.99"
297,423,"Children","20","8","20","3","1.99"
297,783,"Travel","21","8","21","3","5.99"
297,927,"Action","23","8","23","3","2.99"
297,172,"Drama","23","8","23","3","4.99"
298,464,"Animation","1","8","1","3","6.99"
298,875,"Sports","2","8","2","3","0.99"
298,323,"Sports","2","8","2","3","6.99"
298,931,"Travel","17","8","17","3","0.99"
298,485,"Children","18","8","18","3","8.99"
298,287,"Action","19","8","19","3","0.99"
298,715,"Family","19","8","19","3","4.99"
298,602,"Sci-Fi","21","8","21","3","0.99"
298,558,"New","22","8","22","3","3.99"
298,556,"Games","22","8","22","3","4.99"
298,21,"Action","23","8","23","3","4.99"
299,184,"Classics","1","8","1","3","2.99"
299,172,"Drama","17","8","17","3","6.99"
299,999,"Children","17","8","17","3","5.99"
299,925,"Documentary","17","8","17","3","0.99"
299,81,"Sci-Fi","19","8","19","3","4.99"
299,910,"Drama","21","8","21","3","0.99"
299,50,"Family","21","8","21","3","3.99"
299,346,"Classics","22","8","22","3","4.99"
299,378,"Music","22","8","22","3","6.99"
300,500,"Foreign","2","8","2","3","4.99"
300,807,"Games","18","8","18","3","2.99"
300,330,"Animation","18","8","18","3","5.99"
300,35,"Horror","19","8","19","3","3.99"
300,376,"Foreign","19","8","19","3","0.99"
300,412,"Documentary","20","8","20","3","6.99"
300,356,"Children","20","8","20","3","5.99"
300,124,"Children","21","8","21","3","7.99"
300,403,"Drama","21","8","21","3","9.99"
300,311,"Foreign","22","8","22","3","2.99"
300,764,"Sports","23","8","23","3","5.99"
301,1,"Documentary","2","8","1","3","0.99"
301,525,"Classics","19","8","19","3","5.99"
301,709,"Drama","20","8","20","3","2.99"
301,973,"Documentary","22","8","22","3","10.99"
301,275,"Horror","22","8","22","3","1.99"
302,496,"Travel","1","8","1","3","0.99"
302,501,"Action","17","8","17","3","7.99"
302,294,"Travel","18","8","18","3","4.99"
302,509,"Children","19","8","19","3","2.99"
302,651,"Animation","20","8","20","3","2.99"
302,887,"Animation","21","8","20","3","4.99"
302,59,"Children","21","8","21","3","3.99"
302,621,"Family","23","8","23","3","2.99"
302,733,"Sports","23","8","23","3","5.99"
302,862,"Classics","23","8","23","3","0.99"
302,691,"Sports","23","8","23","3","6.99"
303,637,"Sci-Fi","2","8","2","3","4.99"
303,180,"Classics","17","8","17","3","2.99"
303,67,"Action","17","8","17","3","2.99"
303,899,"Classics","17","8","17","3","0.99"
303,948,"New","18","8","18","3","0.99"
303,274,"Documentary","18","8","18","3","2.99"
303,204,"Drama","21","8","21","3","5.99"
303,369,"Sci-Fi","22","8","21","3","4.99"
303,732,"Action","23","8","23","3","3.99"
304,595,"Foreign","1","8","1","3","0.99"
304,565,"Foreign","17","8","17","3","4.99"
304,620,"Sci-Fi","18","8","18","3","5.99"
304,962,"Classics","20","8","20","3","3.99"
304,586,"Action","20","8","20","3","0.99"
304,810,"Family","22","8","22","3","4.99"
304,344,"Children","22","8","22","3","4.99"
305,293,"Sports","1","8","1","3","4.99"
305,203,"Sci-Fi","2","8","2","3","4.99"
305,809,"Sports","2","8","2","3","2.99"
305,827,"Drama","2","8","2","3","5.99"
305,252,"Action","17","8","17","3","3.99"
305,353,"Foreign","18","8","18","3","3.99"
305,64,"Drama","19","8","19","3","0.99"
305,126,"Action","20","8","20","3","4.99"
305,397,"Sci-Fi","22","8","22","3","2.99"
305,738,"Foreign","23","8","23","3","6.99"
306,555,"Comedy","2","8","1","3","5.99"
306,648,"Travel","2","8","2","3","4.99"
306,598,"Sports","2","8","2","3","0.99"
306,127,"Comedy","17","8","17","3","6.99"
306,524,"Comedy","17","8","17","3","0.99"
306,409,"Children","18","8","18","3","7.99"
306,644,"Animation","19","8","19","3","2.99"
306,145,"Family","20","8","20","3","4.99"
306,845,"Foreign","20","8","20","3","5.99"
306,367,"Sci-Fi","20","8","20","3","0.99"
306,734,"Documentary","20","8","20","3","4.99"
306,991,"Action","23","8","22","3","2.99"
306,472,"Travel","23","8","23","3","7.99"
307,948,"New","1","8","1","3","0.99"
307,99,"Comedy","1","8","1","3","2.99"
307,59,"Children","2","8","2","3","7.99"
307,330,"Animation","18","8","18","3","4.99"
307,898,"Sports","19","8","19","3","6.99"
307,275,"Horror","21","8","21","3","0.99"
307,859,"Animation","23","8","23","3","4.99"
308,800,"Horror","1","8","1","3","2.99"
308,377,"Family","1","8","1","3","0.99"
308,219,"Documentary","1","8","1","3","4.99"
308,939,"Comedy","17","8","17","3","2.99"
308,284,"Music","17","8","17","3","4.99"
308,644,"Animation","18","8","18","3","3.99"
308,575,"Documentary","18","8","18","3","6.99"
308,268,"Animation","19","8","19","3","6.99"
308,672,"Comedy","20","8","20","3","2.99"
308,305,"New","22","8","22","3","2.99"
308,963,"Animation","22","8","22","3","4.99"
308,771,"Drama","23","8","23","3","4.99"
308,993,"Children","23","8","23","3","2.99"
309,328,"Children","1","8","1","3","2.99"
309,688,"Children","1","8","1","3","0.99"
309,993,"Children","1","8","1","3","2.99"
309,481,"New","17","8","17","3","6.99"
309,274,"Documentary","19","8","19","3","5.99"
309,292,"Action","20","8","20","3","0.99"
309,330,"Animation","20","8","20","3","4.99"
309,841,"Sports","22","8","22","3","5.99"
309,571,"Documentary","22","8","22","3","4.99"
310,549,"Action","2","8","2","3","2.99"
310,7,"Comedy","18","8","18","3","4.99"
310,661,"Foreign","18","8","18","3","7.99"
310,334,"Horror","19","8","19","3","4.99"
310,749,"Horror","22","8","22","3","5.99"
311,487,"Classics","1","8","1","3","4.99"
311,363,"Music","19","8","19","3","2.99"
311,562,"Music","19","8","19","3","0.99"
311,119,"Comedy","19","8","19","3","1.99"
311,780,"Family","21","8","21","3","4.99"
311,48,"Children","23","8","23","3","9.99"
311,61,"Drama","23","8","23","3","8.99"
312,187,"Sports","2","8","1","3","2.99"
312,899,"Classics","2","8","2","3","0.99"
312,549,"Action","17","8","17","3","5.99"
312,295,"Documentary","18","8","18","3","2.99"
312,794,"Action","19","8","19","3","0.99"
312,434,"Travel","21","8","21","3","2.99"
312,990,"Horror","21","8","21","3","3.99"
312,980,"Music","22","8","22","3","4.99"
312,441,"Documentary","23","8","23","3","6.99"
313,95,"New","1","8","1","3","5.99"
313,865,"Animation","2","8","2","3","7.99"
313,27,"Sports","17","8","17","3","2.99"
313,110,"Children","17","8","17","3","2.99"
313,660,"Comedy","21","8","21","3","2.99"
313,969,"Drama","21","8","21","3","4.99"
313,549,"Action","22","8","22","3","2.99"
313,797,"Music","22","8","22","3","0.99"
313,239,"Animation","23","8","23","3","6.99"
314,744,"Classics","17","8","17","3","3.99"
314,677,"New","18","8","18","3","0.99"
314,491,"Children","19","8","19","3","3.99"
314,857,"Comedy","19","8","19","3","2.99"
314,963,"Animation","20","8","20","3","3.99"
314,31,"Family","21","8","21","3","4.99"
314,256,"Sports","21","8","21","3","4.99"
314,651,"Animation","21","8","21","3","4.99"
314,263,"Sports","22","8","21","3","4.99"
314,773,"Sports","22","8","22","3","5.99"
314,672,"Comedy","23","8","23","3","3.99"
315,11,"Foreign","2","8","2","3","0.99"
315,448,"New","18","8","17","3","2.99"
315,586,"Action","21","8","20","3","2.99"
315,829,"Family","21","8","21","3","2.99"
315,429,"Sports","23","8","23","3","6.99"
316,917,"Sports","1","8","1","3","7.99"
316,132,"Sci-Fi","17","8","17","3","0.99"
316,586,"Action","18","8","18","3","0.99"
316,94,"Family","19","8","18","3","2.99"
316,836,"Sports","19","8","19","3","5.99"
316,389,"Sports","21","8","21","3","2.99"
316,414,"Foreign","23","8","23","3","2.99"
317,401,"Drama","1","8","1","3","2.99"
317,638,"Comedy","17","8","17","3","2.99"
317,86,"Music","17","8","17","3","7.99"
317,498,"Family","18","8","18","3","2.99"
317,209,"Drama","19","8","19","3","4.99"
317,774,"Comedy","20","8","20","3","5.99"
317,949,"Games","21","8","21","3","0.99"
317,693,"Animation","21","8","21","3","2.99"
317,326,"Animation","22","8","21","3","4.99"
317,322,"Sports","22","8","22","3","2.99"
317,759,"New","22","8","22","3","4.99"
318,794,"Action","21","8","21","3","2.99"
319,376,"Foreign","17","8","17","3","0.99"
319,424,"Children","17","8","17","3","0.99"
319,271,"Action","17","8","17","3","6.99"
319,752,"Music","17","8","17","3","2.99"
319,417,"Action","17","8","17","3","4.99"
319,446,"Sports","18","8","18","3","8.99"
319,958,"Drama","20","8","20","3","3.99"
319,895,"Classics","22","8","22","3","4.99"
319,881,"Horror","22","8","22","3","5.99"
320,997,"Music","2","8","2","3","0.99"
320,503,"Sports","17","8","16","3","2.99"
320,910,"Drama","21","8","21","3","0.99"
320,42,"Sports","22","8","22","3","2.99"
321,531,"Foreign","17","8","17","3","2.99"
321,599,"Sports","17","8","17","3","6.99"
321,183,"Family","17","8","17","3","7.99"
321,923,"Drama","18","8","18","3","4.99"
321,861,"Games","20","8","20","3","6.99"
321,680,"Comedy","23","8","23","3","6.99"
321,648,"Travel","23","8","23","3","5.99"
322,911,"Action","2","8","2","3","4.99"
322,794,"Action","2","8","2","3","0.99"
322,755,"Children","19","8","19","3","4.99"
322,579,"Action","20","8","20","3","9.99"
322,112,"Foreign","20","8","20","3","4.99"
322,245,"Animation","23","8","22","3","0.99"
322,632,"New","23","8","23","3","8.99"
323,303,"Action","1","8","1","3","0.99"
323,140,"Sci-Fi","2","8","2","3","3.99"
323,105,"Action","17","8","16","3","0.99"
323,640,"Foreign","17","8","17","3","4.99"
323,494,"Horror","18","8","17","3","2.99"
323,915,"Action","19","8","19","3","5.99"
323,793,"Action","21","8","21","3","2.99"
323,304,"Children","22","8","22","3","3.99"
323,848,"Travel","22","8","22","3","4.99"
323,562,"Music","23","8","23","3","0.99"
324,413,"Comedy","17","8","17","3","2.99"
324,563,"Games","17","8","17","3","6.99"
324,73,"Sci-Fi","18","8","18","3","2.99"
324,595,"Foreign","19","8","19","3","0.99"
324,978,"Comedy","19","8","19","3","2.99"
324,313,"Horror","21","8","21","3","8.99"
324,483,"Games","21","8","21","3","7.99"
324,40,"Documentary","22","8","22","3","4.99"
325,844,"Sports","1","8","1","3","4.99"
325,341,"Classics","1","8","1","3","0.99"
325,898,"Sports","17","8","17","3","4.99"
325,394,"Sci-Fi","18","8","18","3","3.99"
325,654,"Games","19","8","19","3","4.99"
325,920,"New","21","8","21","3","3.99"
325,900,"Foreign","21","8","21","3","5.99"
325,877,"Music","22","8","22","3","0.99"
326,812,"Documentary","1","8","1","3","0.99"
326,527,"Horror","2","8","2","3","4.99"
326,191,"Children","2","8","2","3","0.99"
326,158,"Music","2","8","2","3","2.99"
326,408,"Games","2","8","2","3","4.99"
326,250,"Action","19","8","19","3","2.99"
327,205,"Action","1","8","1","3","0.99"
327,174,"Music","2","8","2","3","4.99"
327,823,"Action","17","8","17","3","6.99"
327,457,"Documentary","17","8","17","3","0.99"
327,209,"Drama","19","8","19","3","2.99"
327,745,"Sports","19","8","19","3","4.99"
327,629,"Documentary","20","8","19","3","0.99"
327,657,"Comedy","22","8","22","3","4.99"
327,743,"Animation","22","8","22","3","3.99"
327,672,"Comedy","22","8","22","3","2.99"
327,95,"New","23","8","23","3","5.99"
327,1000,"Comedy","23","8","23","3","9.99"
327,392,"Children","23","8","23","3","7.99"
328,341,"Classics","2","8","2","3","2.99"
328,995,"Horror","18","8","17","3","4.99"
328,981,"Travel","19","8","18","3","0.99"
328,67,"Action","20","8","20","3","2.99"
328,666,"Drama","20","8","20","3","7.99"
328,175,"Family","20","8","20","3","3.99"
328,636,"Music","21","8","21","3","3.99"
328,189,"Games","21","8","21","3","3.99"
328,158,"Music","22","8","22","3","2.99"
328,99,"Comedy","22","8","22","3","4.99"
328,610,"Family","23","8","23","3","0.99"
329,665,"Horror","1","8","1","3","7.99"
329,951,"Classics","1","8","1","3","0.99"
329,150,"Documentary","2","8","2","3","2.99"
329,522,"Comedy","2","8","2","3","3.99"
329,85,"Documentary","17","8","17","3","0.99"
329,74,"Music","18","8","18","3","6.99"
329,131,"Classics","20","8","20","3","8.99"
329,749,"Horror","22","8","22","3","4.99"
329,597,"Games","22","8","22","3","4.99"
329,220,"Music","22","8","22","3","2.99"
330,199,"Documentary","2","8","2","3","3.99"
330,389,"Sports","17","8","17","3","2.99"
330,788,"Documentary","18","8","18","3","2.99"
330,255,"Music","18","8","18","3","4.99"
330,982,"Action","19","8","19","3","0.99"
331,243,"Animation","2","8","2","3","5.99"
331,576,"Documentary","2","8","2","3","2.99"
331,174,"Music","18","8","18","3","4.99"
331,622,"Documentary","20","8","20","3","0.99"
331,643,"Drama","21","8","21","3","7.99"
331,794,"Action","21","8","21","3","1.99"
331,362,"Games","22","8","22","3","2.99"
331,891,"Classics","23","8","22","3","3.99"
331,26,"Sci-Fi","23","8","23","3","2.99"
332,218,"Drama","1","8","1","3","0.99"
332,595,"Foreign","1","8","1","3","0.99"
332,209,"Drama","2","8","2","3","5.99"
332,484,"Classics","17","8","16","3","2.99"
332,808,"Classics","18","8","18","3","4.99"
332,76,"Music","20","8","20","3","2.99"
332,749,"Horror","22","8","21","3","4.99"
332,270,"New","22","8","22","3","0.99"
332,835,"Games","22","8","22","3","3.99"
333,331,"Games","1","8","1","3","4.99"
333,382,"Games","18","8","18","3","6.99"
333,339,"Travel","18","8","18","3","0.99"
333,921,"Music","20","8","20","3","3.99"
333,165,"Sci-Fi","20","8","20","3","4.99"
333,334,"Horror","20","8","20","3","4.99"
333,374,"Sci-Fi","21","8","21","3","2.99"
333,900,"Foreign","22","8","22","3","2.99"
333,568,"Comedy","22","8","22","3","4.99"
334,900,"Foreign","1","8","1","3","4.99"
334,364,"New","1","8","1","3","2.99"
334,965,"Horror","2","8","1","3","1.99"
334,68,"Children","2","8","2","3","7.99"
334,289,"New","18","8","18","3","4.99"
334,521,"Drama","19","8","19","3","4.99"
334,689,"Foreign","20","8","20","3","2.99"
334,516,"Music","21","8","21","3","0.99"
334,371,"Action","22","8","22","3","7.99"
334,511,"Action","23","8","23","3","0.99"
334,922,"Horror","23","8","23","3","4.99"
334,337,"Foreign","23","8","23","3","3.99"
335,17,"Music","1","8","1","3","4.99"
335,119,"Comedy","19","8","19","3","0.99"
335,737,"Horror","20","8","20","3","1.99"
335,473,"Drama","20","8","20","3","2.99"
335,637,"Sci-Fi","22","8","22","3","4.99"
335,149,"Children","22","8","22","3","0.99"
336,67,"Action","17","8","17","3","2.99"
336,893,"Sci-Fi","18","8","18","3","8.99"
336,348,"Family","19","8","18","3","0.99"
336,5,"Family","19","8","19","3","3.99"
336,816,"Animation","19","8","19","3","0.99"
336,179,"Drama","20","8","20","3","4.99"
336,473,"Drama","21","8","21","3","2.99"
336,865,"Animation","22","8","22","3","10.99"
336,463,"Sports","23","8","23","3","2.99"
337,696,"Animation","1","8","1","3","0.99"
337,122,"Horror","1","8","1","3","0.99"
337,526,"Travel","2","8","2","3","2.99"
337,886,"Animation","17","8","17","3","3.99"
337,107,"Drama","18","8","18","3","6.99"
337,521,"Drama","19","8","19","3","6.99"
337,247,"Comedy","20","8","20","3","4.99"
337,273,"Family","20","8","20","3","3.99"
337,572,"Sci-Fi","21","8","20","3","5.99"
337,182,"Comedy","22","8","22","3","4.99"
337,676,"Sports","22","8","22","3","4.99"
338,447,"Games","1","8","1","3","2.99"
338,66,"Children","2","8","1","3","0.99"
338,661,"Foreign","2","8","2","3","4.99"
338,780,"Family","17","8","17","3","4.99"
338,446,"Sports","17","8","17","3","5.99"
338,678,"Sports","18","8","17","3","2.99"
338,461,"Animation","19","8","19","3","3.99"
338,349,"Animation","21","8","21","3","2.99"
338,864,"Children","22","8","22","3","0.99"
338,567,"Foreign","22","8","22","3","6.99"
339,286,"Travel","1","8","1","3","3.99"
339,685,"New","2","8","2","3","4.99"
339,651,"Animation","17","8","16","3","2.99"
339,458,"Family","17","8","17","3","3.99"
339,870,"Horror","17","8","17","3","5.99"
339,610,"Family","18","8","18","3","0.99"
339,935,"New","19","8","19","3","3.99"
339,599,"Sports","20","8","20","3","5.99"
339,241,"Animation","20","8","20","3","0.99"
339,365,"Comedy","21","8","21","3","4.99"
339,517,"Sports","21","8","21","3","3.99"
340,561,"New","1","8","1","3","2.99"
340,858,"Comedy","1","8","1","3","8.99"
340,428,"Family","1","8","1","3","3.99"
340,258,"Horror","1","8","1","3","0.99"
340,635,"New","2","8","2","3","0.99"
340,694,"Classics","18","8","18","3","4.99"
340,39,"Sci-Fi","19","8","19","3","1.99"
340,481,"New","19","8","19","3","2.99"
340,491,"Children","19","8","19","3","2.99"
340,934,"Games","21","8","21","3","4.99"
340,790,"Drama","21","8","21","3","0.99"
340,975,"Family","22","8","22","3","2.99"
340,115,"Action","22","8","22","3","2.99"
340,324,"Comedy","22","8","22","3","9.99"
341,149,"Children","1","8","1","3","0.99"
341,369,"Sci-Fi","2","8","2","3","6.99"
341,363,"Music","17","8","17","3","2.99"
341,834,"Documentary","19","8","19","3","0.99"
341,720,"New","19","8","19","3","8.99"
341,98,"Drama","20","8","20","3","4.99"
341,342,"Travel","21","8","21","3","4.99"
341,696,"Animation","22","8","22","3","0.99"
341,633,"Classics","23","8","23","3","6.99"
342,396,"Drama","1","8","1","3","4.99"
342,573,"Children","2","8","2","3","2.99"
342,164,"Documentary","2","8","2","3","0.99"
342,40,"Documentary","17","8","16","3","0.99"
342,336,"Documentary","17","8","17","3","6.99"
342,244,"Music","18","8","18","3","4.99"
342,970,"Classics","18","8","18","3","2.99"
342,881,"Horror","19","8","18","3","4.99"
342,239,"Animation","19","8","19","3","4.99"
342,500,"Foreign","20","8","20","3","4.99"
342,418,"Drama","20","8","20","3","2.99"
342,245,"Animation","20","8","20","3","4.99"
342,453,"Sports","21","8","20","3","2.99"
342,877,"Music","21","8","21","3","0.99"
342,843,"Classics","21","8","21","3","8.99"
342,139,"Family","23","8","23","3","4.99"
342,491,"Children","23","8","23","3","3.99"
343,850,"Action","1","8","1","3","0.99"
343,873,"Children","2","8","2","3","0.99"
343,539,"Drama","17","8","17","3","2.99"
343,542,"Action","19","8","19","3","4.99"
343,645,"Travel","20","8","20","3","3.99"
